uid,title,abstract,year,venue,authors,doi,arxiv_id,url,source,query,query_role,family,advisor_seed,citation_count,matched_terms,retrieved_at,relevance_score,hostile_score
arxiv:2511.01177v2,Scaling Cross-Embodiment World Models for Dexterous Manipulation,"Cross-embodiment learning seeks to build generalist robots that operate across diverse morphologies, but differences in action spaces and kinematics hinder data sharing and policy transfer. This raises a central question: Is there any invariance that allows actions to transfer across embodiments? We conjecture that environment dynamics are embodiment-invariant, and that world models capturing these dynamics can provide a unified interface across embodiments. To learn such a unified world model, the crucial step is to design state and action representations that abstract away embodiment-specific details while preserving control relevance. To this end, we represent different embodiments (e.g., human hands and robot hands) as sets of 3D particles and define actions as particle displacements, creating a shared representation for heterogeneous data and control problems. A graph-based world mo",2025,arXiv,Zihao He; Bo Ai; Tongzhou Mu; Yulin Liu; Weikang Wan; Jiawei Fu; Yilun Du; Henrik I. Christensen; Hao Su,,2511.01177v2,http://arxiv.org/abs/2511.01177v2,arxiv,robot world models manipulation,concept,world_models,,,robot world model; dexterous manipulation; robot hand; generalization; deployment,2026-06-12T14:45:03Z,23.900,26.900
arxiv:2412.15166v1,Human-Humanoid Robots Cross-Embodiment Behavior-Skill Transfer Using Decomposed Adversarial Learning from Demonstration,"Humanoid robots are envisioned as embodied intelligent agents capable of performing a wide range of human-level loco-manipulation tasks, particularly in scenarios requiring strenuous and repetitive labor. However, learning these skills is challenging due to the high degrees of freedom of humanoid robots, and collecting sufficient training data for humanoid is a laborious process. Given the rapid introduction of new humanoid platforms, a cross-embodiment framework that allows generalizable skill transfer is becoming increasingly critical. To address this, we propose a transferable framework that reduces the data bottleneck by using a unified digital human model as a common prototype and bypassing the need for re-training on every new robot platform. The model learns behavior primitives from human demonstrations through adversarial imitation, and the complex robot structures are decomposed",2024,arXiv,Junjia Liu; Zhuo Li; Minghao Yu; Zhipeng Dong; Sylvain Calinon; Darwin Caldwell; Fei Chen,,2412.15166v1,http://arxiv.org/abs/2412.15166v1,arxiv,EBM transformer robotics embodied agent,concept,architecture_x_embodiment,,,EBM transformer robotics; humanoid robot; embodied agent; human demonstration; generalization,2026-06-12T15:07:36Z,22.000,23.000
arxiv:2605.23733v1,Any2Any: Efficient Cross-Embodiment Transfer for Humanoid Whole-Body Tracking,"Whole-body tracking (WBT) models have become a key foundation for humanoid robots, enabling them to imitate diverse motions with high fidelity. Training such models from scratch requires large-scale data and computation, making rapid deployment on new humanoid platforms costly. This raises a natural question: Can pretrained WBT models transfer across embodiments with minimal adaptation? To answer this question, we propose Any2Any, a paradigm that efficiently transfers an existing WBT specialist to a new humanoid embodiment with only a small amount of data and compute. Any2Any first performs kinematic alignment between source and target humanoids, aligning their input and output spaces so that the pretrained source policy can be meaningfully reused on the target embodiment.Any2Any then performs dynamics adaptation by applying lightweight parameter-efficient fine-tuning (PEFT) components t",2026,arXiv,Ming Yang; Tao Yu; Feng Li; Hua Chen,,2605.23733v1,http://arxiv.org/abs/2605.23733v1,arxiv,whole body manipulation humanoid,concept,humanoid,,,humanoid robot; cross embodiment transfer; deployment,2026-06-12T14:45:03Z,21.850,22.850
doi:10.1109/tii.2023.3280320,Dynamic Motion Primitives-Based Trajectory Learning for Physical Human–Robot Interaction Force Control,,2024,IEEE Transactions on Industrial Informatics,Xueyan Xing; Kamran Maqsood; Chao Zeng; Chenguang Yang; Shuai Yuan; Yanan Li,10.1109/tii.2023.3280320,,https://doi.org/10.1109/tii.2023.3280320,crossref,trajectory transformer robot control,concept,transformers,,23,trajectory transformer; force control; human robot interaction,2026-06-12T15:07:36Z,19.989,19.989
doi:10.15607/rss.2024.xx.069,MIRAGE: Cross-Embodiment Zero-Shot Policy Transfer with Cross-Painting,,2024,Robotics: Science and Systems XX,Lawrence Chen; Karthik Dharmarajan; Kush Hari; Chenfeng Xu; Quan Vuong; Ken Goldberg,10.15607/rss.2024.xx.069,,https://doi.org/10.15607/rss.2024.xx.069,crossref,score based policy robotics,concept,diffusion,,18,,2026-06-12T15:07:36Z,19.872,19.872
doi:10.48550/arxiv.2406.01968,Cross-Embodiment Robot Manipulation Skill Transfer using Latent Space Alignment,"This paper focuses on transferring control policies between robot manipulators with different morphology. While reinforcement learning (RL) methods have shown successful results in robot manipulation tasks, transferring a trained policy from simulation to a real robot or deploying it on a robot with different states, actions, or kinematics is challenging. To achieve cross-embodiment policy transfer, our key insight is to project the state and action spaces of the source and target robots to a common latent space representation. We first introduce encoders and decoders to associate the states and actions of the source robot with a latent space. The encoders, decoders, and a latent space control policy are trained simultaneously using loss functions measuring task performance, latent dynamics consistency, and encoder-decoder ability to reconstruct the original states and actions. To transf",2024,arXiv (Cornell University),Tianyu Wang; Dwait Bhatt; Xiaolong Wang; Nikolay Atanasov,10.48550/arxiv.2406.01968,,https://doi.org/10.48550/arxiv.2406.01968,openalex,energy based transformer robot policy,concept,ebm_transformer,,1,energy based transformer robot policy; robot manipulation; cross embodiment transfer,2026-06-12T18:05:07Z,19.847,19.847
doi:10.1109/mra.2025.3527283,"Human–Humanoid Robots’ Cross-Embodiment Behavior-Skill Transfer Using Decomposed Adversarial Learning From Demonstration: HOTU, a Human–Humanoid Robots’ Skill Transfer Framework",,2025,IEEE Robotics & Automation Magazine,Junjia Liu; Zhuo Li; Minghao Yu; Zhipeng Dong; Sylvain Calinon; Darwin Caldwell; Fei Chen,10.1109/mra.2025.3527283,,https://doi.org/10.1109/mra.2025.3527283,crossref,learning robot manipulation from human video,concept,human_data,,6,robot manipulation; humanoid robot,2026-06-12T15:07:36Z,19.573,19.573
doi:10.1109/lra.2024.3360013,Transferability in the Automatic Off-Line Design of Robot Swarms: From Sim-to-Real to Embodiment and Design-Method Transfer Across Different Platforms,,2024,IEEE Robotics and Automation Letters,Miquel Kegeleirs; David Garzón Ramos; Ken Hasselmann; Lorenzo Garattoni; Gianpiero Francesca; Mauro Birattari,10.1109/lra.2024.3360013,,https://doi.org/10.1109/lra.2024.3360013,crossref,sim to real robot manipulation,concept,sim2real,,9,robot manipulation,2026-06-12T14:45:03Z,19.551,20.551
arxiv:2402.19249v3,Mirage: Cross-Embodiment Zero-Shot Policy Transfer with Cross-Painting,"The ability to reuse collected data and transfer trained policies between robots could alleviate the burden of additional data collection and training. While existing approaches such as pretraining plus finetuning and co-training show promise, they do not generalize to robots unseen in training. Focusing on common robot arms with similar workspaces and 2-jaw grippers, we investigate the feasibility of zero-shot transfer. Through simulation studies on 8 manipulation tasks, we find that state-based Cartesian control policies can successfully zero-shot transfer to a target robot after accounting for forward dynamics. To address robot visual disparities for vision-based policies, we introduce Mirage, which uses ""cross-painting""--masking out the unseen target robot and inpainting the seen source robot--during execution in real time so that it appears to the policy as if the trained source rob",2024,arXiv,Lawrence Yunliang Chen; Kush Hari; Karthik Dharmarajan; Chenfeng Xu; Quan Vuong; Ken Goldberg,,2402.19249v3,http://arxiv.org/abs/2402.19249v3,arxiv,recurrent robot policy,concept,architecture,,,recurrent robot policy,2026-06-12T15:07:36Z,19.300,19.300
arxiv:2605.11564v1,RIO: Flexible Real-Time Robot I/O for Cross-Embodiment Robot Learning,"Despite recent efforts to collect multi-task, multi-embodiment datasets, to design recipes for training Vision-Language-Action models (VLAs), and to showcase these models on different robot platforms, generalist cross-embodiment robot capabilities remains a largely elusive ideal. Progress is limited by fragmented infrastructure: most robot code is highly specific to the exact setup the user decided on, which adds major overhead when attempting to reuse, recycle, or share artifacts between users. We present RIO (Robot I/O), an open source Python framework that provides flexible, lightweight components for robot control, teleoperation, data formatting, sensor configuration, and policy deployment across diverse hardware platforms and morphologies. RIO provides abstractions that enable users to make any choice and to switch between them, with minimal reconfiguration effort. We validate RIO o",2026,arXiv,Pablo Ortega-Kral; Eliot Xing; Arthur Bucker; Vernon Luk; Junseo Kim; Owen Kwon; Angchen Xie; Nikhil Sobanbabu; Yifu Yuan; Megan Lee; Deepam Ameria; Bhaswanth Ayapilla; Jaycie Bussell; Guanya Shi; Jonathan Francis; Jean Oh,,2605.11564v1,http://arxiv.org/abs/2605.11564v1,arxiv,EBM transformer robotics embodied agent,concept,architecture_x_embodiment,,,EBM transformer robotics; vision language action model; embodied agent; teleoperation; deployment,2026-06-12T15:07:36Z,19.200,20.200
