seed,episode,phase,split,method,embodiment,pusher_radius,pusher_mass,actuator_kp,object_mass,object_friction,candidate_count,candidate,angle_offset_deg,offset,distance,success,energy,oracle_energy,energy_regret,predicted_energy,token_mean_energy,token_uncertainty,robust_anchor_weight,final_distance,normalized_progress,failure,contact_steps,normal_impulse,tangent_impulse,yaw_abs,source_mean_energy,source_worst_energy,source_cvar_energy,source_std_energy,geom_score,ablation
0,0,early,nominal,random_shooting,source_large_soft,0.032000,0.320000,455.000000,0.160000,0.850000,45,17,-20.000000,0.026000,0.377557,0.000000,0.345818,0.103306,0.242512,0.000000,0.000000,0.000000,0.000000,0.242438,0.165239,0.000000,8,0.341143,0.186294,2.656822,0.346989,0.406345,0.390342,0.040835,0.199214,False
0,0,early,nominal,geometry_mpc,source_large_soft,0.032000,0.320000,455.000000,0.160000,0.850000,45,22,0.000000,0.000000,0.302046,0.000000,0.261451,0.103306,0.158145,0.000000,0.000000,0.000000,0.000000,0.197671,0.319381,0.000000,14,0.702072,0.456312,1.568551,0.306376,0.353333,0.343418,0.036425,0.011617,False
0,0,early,nominal,source_action_transfer,source_large_soft,0.032000,0.320000,455.000000,0.160000,0.850000,45,9,-20.000000,-0.026000,0.226534,1.000000,0.103306,0.103306,0.000000,0.000000,0.000000,0.000000,0.000000,0.021503,0.925962,0.000000,13,0.318558,0.147747,2.126646,0.132670,0.147640,0.145204,0.011340,0.178975,False
0,0,early,nominal,raw_force_scalar,source_large_soft,0.032000,0.320000,455.000000,0.160000,0.850000,45,18,0.000000,-0.026000,0.226534,0.000000,0.159057,0.103306,0.055751,0.298147,0.000000,0.000000,0.000000,0.102901,0.645693,0.000000,10,0.302930,0.114042,1.393863,0.183433,0.193731,0.192055,0.008958,0.065579,False
0,0,early,nominal,continuous_force_regression,source_large_soft,0.032000,0.320000,455.000000,0.160000,0.850000,45,18,0.000000,-0.026000,0.226534,0.000000,0.159057,0.103306,0.055751,0.212244,0.000000,0.000000,0.000000,0.102901,0.645693,0.000000,10,0.302930,0.114042,1.393863,0.183433,0.193731,0.192055,0.008958,0.065579,False
0,0,early,nominal,robust_domain_randomized_mpc,source_large_soft,0.032000,0.320000,455.000000,0.160000,0.850000,45,9,-20.000000,-0.026000,0.226534,1.000000,0.103306,0.103306,0.000000,0.000000,0.000000,0.000000,0.000000,0.021503,0.925962,0.000000,13,0.318558,0.147747,2.126646,0.132670,0.147640,0.145204,0.011340,0.178975,False
0,0,early,nominal,cvar_domain_randomized_mpc,source_large_soft,0.032000,0.320000,455.000000,0.160000,0.850000,45,9,-20.000000,-0.026000,0.226534,1.000000,0.103306,0.103306,0.000000,0.000000,0.000000,0.000000,0.000000,0.021503,0.925962,0.000000,13,0.318558,0.147747,2.126646,0.132670,0.147640,0.145204,0.011340,0.178975,False
0,0,early,nominal,cefv_v4,source_large_soft,0.032000,0.320000,455.000000,0.160000,0.850000,45,9,-20.000000,-0.026000,0.226534,1.000000,0.103306,0.103306,0.000000,0.292754,0.245710,0.000863,0.000000,0.021503,0.925962,0.000000,13,0.318558,0.147747,2.126646,0.132670,0.147640,0.145204,0.011340,0.178975,False
0,0,early,nominal,rc_fev_v5,source_large_soft,0.032000,0.320000,455.000000,0.160000,0.850000,45,9,-20.000000,-0.026000,0.226534,1.000000,0.103306,0.103306,0.000000,0.150829,0.245710,0.084980,0.509343,0.021503,0.925962,0.000000,13,0.318558,0.147747,2.126646,0.132670,0.147640,0.145204,0.011340,0.178975,False
0,0,early,nominal,rc_fev_no_online,source_large_soft,0.032000,0.320000,455.000000,0.160000,0.850000,45,9,-20.000000,-0.026000,0.226534,1.000000,0.103306,0.103306,0.000000,0.150829,0.245710,0.084980,0.509343,0.021503,0.925962,0.000000,13,0.318558,0.147747,2.126646,0.132670,0.147640,0.145204,0.011340,0.178975,False
